,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
472,Avondale Heights,3,u,500000.0,S,Nelson,24/09/2016,10.5,3034.0,3.0,1.0,1.0,260.0,,1990.0,Moonee Valley,-37.7507,144.8576,Western Metropolitan,4502.0
473,Avondale Heights,2,t,550000.0,SP,Moonee,24/09/2016,10.5,3034.0,2.0,1.0,2.0,158.0,,1993.0,Moonee Valley,-37.7592,144.8681,Western Metropolitan,4502.0
474,Avondale Heights,3,h,730000.0,S,Jas,25/02/2017,10.5,3034.0,3.0,2.0,2.0,705.0,,,Moonee Valley,-37.766,144.8596,Western Metropolitan,4502.0
475,Avondale Heights,3,h,875000.0,S,Edward,25/02/2017,10.5,3034.0,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley,-37.765,144.8578,Western Metropolitan,4502.0
476,Avondale Heights,3,h,850000.0,SP,Moonee,25/02/2017,10.5,3034.0,3.0,2.0,8.0,585.0,,,Moonee Valley,-37.751,144.8571,Western Metropolitan,4502.0
477,Avondale Heights,3,h,635000.0,SP,Moonee,26/07/2016,10.5,3034.0,3.0,1.0,1.0,597.0,,,Moonee Valley,-37.7568,144.8572,Western Metropolitan,4502.0
478,Avondale Heights,4,h,762000.0,S,Nelson,26/07/2016,10.5,3034.0,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley,-37.7573,144.8534,Western Metropolitan,4502.0
479,Avondale Heights,2,u,411000.0,PI,Barry,27/11/2016,10.5,3034.0,2.0,1.0,1.0,0.0,85.0,1995.0,Moonee Valley,-37.7608,144.863,Western Metropolitan,4502.0
480,Avondale Heights,4,h,790000.0,S,Barry,27/11/2016,10.5,3034.0,4.0,2.0,2.0,570.0,,,Moonee Valley,-37.7513,144.859,Western Metropolitan,4502.0
481,Avondale Heights,4,h,605000.0,S,Barry,27/11/2016,10.5,3034.0,4.0,1.0,0.0,569.0,,,Moonee Valley,-37.7563,144.8601,Western Metropolitan,4502.0
482,Avondale Heights,3,h,805000.0,S,Nelson,27/11/2016,10.5,3034.0,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley,-37.7607,144.8581,Western Metropolitan,4502.0
483,Avondale Heights,4,h,890000.0,S,Moonee,27/11/2016,10.5,3034.0,4.0,2.0,4.0,585.0,,1960.0,Moonee Valley,-37.757,144.8566,Western Metropolitan,4502.0
484,Avondale Heights,3,h,795000.0,S,Barry,28/05/2016,10.5,3034.0,3.0,1.0,1.0,549.0,,,Moonee Valley,-37.7644,144.8575,Western Metropolitan,4502.0
485,Avondale Heights,3,h,634000.0,S,Nelson,28/05/2016,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley,-37.7584,144.8568,Western Metropolitan,4502.0
486,Avondale Heights,3,h,642000.0,SP,Moonee,28/08/2016,10.5,3034.0,3.0,1.0,1.0,590.0,,1960.0,Moonee Valley,-37.7567,144.8572,Western Metropolitan,4502.0
487,Avondale Heights,3,h,863000.0,S,Barry,28/08/2016,10.5,3034.0,3.0,2.0,3.0,638.0,,,Moonee Valley,-37.7546,144.8585,Western Metropolitan,4502.0
488,Avondale Heights,3,h,740000.0,SP,Moonee,28/08/2016,10.5,3034.0,3.0,1.0,2.0,607.0,,,Moonee Valley,-37.7546,144.857,Western Metropolitan,4502.0
489,Balaclava,4,h,1819000.0,S,Gary,3/09/2016,6.6,3183.0,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip,-37.8668,144.9928,Southern Metropolitan,2952.0
490,Balaclava,2,u,410000.0,PI,hockingstuart,3/12/2016,6.6,3183.0,2.0,1.0,2.0,0.0,61.0,1965.0,Port Phillip,-37.8731,144.9958,Southern Metropolitan,2952.0
491,Balaclava,1,u,280000.0,VB,hockingstuart,7/05/2016,6.6,3183.0,1.0,1.0,1.0,0.0,,,Port Phillip,-37.8733,144.997,Southern Metropolitan,2952.0
492,Balaclava,2,t,1015000.0,S,Gary,7/11/2016,6.6,3183.0,2.0,1.0,2.0,114.0,120.0,2000.0,Port Phillip,-37.8723,144.9961,Southern Metropolitan,2952.0
493,Balaclava,2,u,502500.0,S,Buxton,15/10/2016,6.6,3183.0,2.0,1.0,1.0,0.0,65.0,1960.0,Port Phillip,-37.8725,144.9952,Southern Metropolitan,2952.0
494,Balaclava,2,u,520000.0,S,Gary,15/10/2016,6.6,3183.0,2.0,1.0,0.0,0.0,58.0,1970.0,Port Phillip,-37.8742,144.9972,Southern Metropolitan,2952.0
495,Balaclava,2,u,442000.0,SP,Buxton,17/09/2016,6.6,3183.0,2.0,1.0,1.0,0.0,61.0,1960.0,Port Phillip,-37.8726,144.9962,Southern Metropolitan,2952.0
496,Balaclava,3,h,1193000.0,S,McGrath,18/06/2016,6.6,3183.0,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip,-37.8663,144.9948,Southern Metropolitan,2952.0
497,Balaclava,2,u,416000.0,S,Chisholm,18/06/2016,6.6,3183.0,2.0,1.0,1.0,0.0,49.0,1960.0,Port Phillip,-37.8678,144.9966,Southern Metropolitan,2952.0
498,Balaclava,2,u,820000.0,S,Gary,19/11/2016,6.6,3183.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.8691,144.9974,Southern Metropolitan,2952.0
499,Balaclava,2,u,474000.0,S,hockingstuart,22/05/2016,6.6,3183.0,2.0,1.0,1.0,0.0,59.0,1970.0,Port Phillip,-37.8667,144.9917,Southern Metropolitan,2952.0
500,Balaclava,2,h,981000.0,S,Buxton,25/02/2017,6.6,3183.0,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip,-37.874,144.9933,Southern Metropolitan,2952.0
501,Balaclava,3,h,1690000.0,S,McGrath,25/02/2017,6.6,3183.0,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip,-37.872,144.9909,Southern Metropolitan,2952.0
502,Balaclava,2,u,540000.0,VB,McGrath,27/06/2016,6.6,3183.0,2.0,1.0,1.0,483.0,51.0,1970.0,Port Phillip,-37.8727,144.9969,Southern Metropolitan,2952.0
503,Balaclava,3,h,1080000.0,S,Buxton,27/06/2016,6.6,3183.0,3.0,1.0,1.0,157.0,,1928.0,Port Phillip,-37.8696,144.9925,Southern Metropolitan,2952.0
504,Balaclava,1,u,500000.0,SP,Biggin,27/11/2016,6.6,3183.0,1.0,1.0,0.0,0.0,,,Port Phillip,-37.87300000000001,144.9907,Southern Metropolitan,2952.0
505,Balaclava,2,u,497500.0,PI,hockingstuart,28/08/2016,6.6,3183.0,2.0,0.0,0.0,0.0,,,Port Phillip,-37.8739,144.9929,Southern Metropolitan,2952.0
506,Balwyn,2,h,2100000.0,S,Marshall,3/09/2016,9.7,3103.0,2.0,1.0,1.0,659.0,123.0,1920.0,Boroondara,-37.8094,145.0807,Southern Metropolitan,5682.0
507,Balwyn,4,h,1800000.0,VB,Marshall,3/09/2016,9.7,3103.0,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara,-37.811,145.0958,Southern Metropolitan,5682.0
508,Balwyn,2,t,1255000.0,S,Noel,3/09/2016,9.7,3103.0,2.0,1.0,1.0,208.0,129.0,2000.0,Boroondara,-37.8128,145.0975,Southern Metropolitan,5682.0
509,Balwyn,3,u,1070000.0,SA,Philip,3/12/2016,9.7,3103.0,3.0,2.0,2.0,206.0,112.0,1998.0,Boroondara,-37.8161,145.0812,Southern Metropolitan,5682.0
510,Balwyn,5,h,2570000.0,PI,RT,3/12/2016,9.7,3103.0,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara,-37.8028,145.0768,Southern Metropolitan,5682.0
511,Balwyn,4,h,2400000.0,VB,RW,3/12/2016,9.7,3103.0,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara,-37.8147,145.0748,Southern Metropolitan,5682.0
512,Balwyn,3,h,2200000.0,S,North,3/12/2016,9.7,3103.0,3.0,3.0,2.0,651.0,266.0,,Boroondara,-37.8085,145.0764,Southern Metropolitan,5682.0
513,Balwyn,5,h,3250000.0,PI,hockingstuart,3/12/2016,9.7,3103.0,5.0,5.0,2.0,651.0,410.0,,Boroondara,-37.8071,145.0908,Southern Metropolitan,5682.0
514,Balwyn,2,u,806000.0,S,Noel,3/12/2016,9.7,3103.0,2.0,1.0,1.0,122.0,97.0,1977.0,Boroondara,-37.8124,145.0916,Southern Metropolitan,5682.0
515,Balwyn,6,h,4000000.0,VB,Jellis,3/12/2016,9.7,3103.0,6.0,4.0,7.0,2051.0,449.0,1935.0,Boroondara,-37.8051,145.1016,Southern Metropolitan,5682.0
516,Balwyn,2,h,1215000.0,S,Jellis,3/12/2016,9.7,3103.0,2.0,2.0,2.0,0.0,,,Boroondara,-37.8134,145.0972,Southern Metropolitan,5682.0
517,Balwyn,5,h,2250000.0,PI,Noel,3/12/2016,9.7,3103.0,5.0,3.0,2.0,600.0,356.0,2006.0,Boroondara,-37.8061,145.0801,Southern Metropolitan,5682.0
518,Balwyn,2,u,812000.0,S,Jellis,4/03/2017,9.7,3103.0,2.0,1.0,1.0,206.0,,,Boroondara,-37.8092,145.0778,Southern Metropolitan,5682.0
519,Balwyn,3,h,1140000.0,S,Nelson,4/06/2016,9.7,3103.0,3.0,2.0,2.0,175.0,,1976.0,Boroondara,-37.8162,145.0771,Southern Metropolitan,5682.0
520,Balwyn,3,h,2330000.0,S,Marshall,4/06/2016,9.7,3103.0,3.0,2.0,1.0,853.0,,,Boroondara,-37.807,145.0635,Southern Metropolitan,5682.0
521,Balwyn,5,h,2800000.0,VB,Marshall,4/06/2016,9.7,3103.0,5.0,3.0,2.0,678.0,349.0,2001.0,Boroondara,-37.8048,145.0708,Southern Metropolitan,5682.0
522,Balwyn,2,u,605000.0,S,Marshall,4/06/2016,9.7,3103.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.8152,145.0843,Southern Metropolitan,5682.0
523,Balwyn,3,h,1255000.0,PI,Noel,4/06/2016,9.7,3103.0,3.0,2.0,2.0,308.0,,,Boroondara,-37.8056,145.0788,Southern Metropolitan,5682.0
524,Balwyn,2,h,1850000.0,VB,Fletchers,6/08/2016,9.7,3103.0,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara,-37.8074,145.0826,Southern Metropolitan,5682.0
525,Balwyn,2,u,805000.0,S,Noel,6/08/2016,9.7,3103.0,3.0,1.0,1.0,209.0,,1975.0,Boroondara,-37.8125,145.0901,Southern Metropolitan,5682.0
526,Balwyn,3,h,700000.0,VB,Marshall,7/05/2016,9.7,3103.0,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara,-37.8065,145.065,Southern Metropolitan,5682.0
527,Balwyn,4,h,2130000.0,PI,Jellis,7/05/2016,9.7,3103.0,4.0,2.0,2.0,664.0,,,Boroondara,-37.8055,145.0699,Southern Metropolitan,5682.0
528,Balwyn,2,h,500000.0,S,Marshall,7/05/2016,9.7,3103.0,2.0,1.0,1.0,0.0,72.0,1960.0,Boroondara,-37.8162,145.0841,Southern Metropolitan,5682.0
529,Balwyn,3,h,2125000.0,SP,Jellis,7/05/2016,9.7,3103.0,3.0,2.0,2.0,699.0,252.0,1985.0,Boroondara,-37.814,145.0966,Southern Metropolitan,5682.0
530,Balwyn,4,h,1800000.0,PI,Jellis,8/10/2016,9.7,3103.0,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara,-37.8032,145.0693,Southern Metropolitan,5682.0
531,Balwyn,2,u,635000.0,S,Fletchers,8/10/2016,9.7,3103.0,2.0,1.0,1.0,0.0,70.0,2014.0,Boroondara,-37.8116,145.0724,Southern Metropolitan,5682.0
532,Balwyn,2,u,526000.0,S,hockingstuart,10/09/2016,9.7,3103.0,2.0,1.0,1.0,0.0,73.0,1960.0,Boroondara,-37.8144,145.0993,Southern Metropolitan,5682.0
533,Balwyn,1,h,390000.0,VB,Jellis,10/09/2016,9.7,3103.0,1.0,1.0,1.0,740.0,,,Boroondara,-37.8125,145.0775,Southern Metropolitan,5682.0
534,Balwyn,3,h,905000.0,S,Kay,10/12/2016,9.7,3103.0,3.0,1.0,2.0,281.0,150.0,1995.0,Boroondara,-37.8013,145.0652,Southern Metropolitan,5682.0
535,Balwyn,4,h,1750000.0,PI,Ascend,10/12/2016,9.7,3103.0,4.0,3.0,2.0,453.0,308.0,2016.0,Boroondara,-37.8044,145.1006,Southern Metropolitan,5682.0
536,Balwyn,2,t,760000.0,S,Christopher,10/12/2016,9.7,3103.0,2.0,1.0,1.0,121.0,100.0,1960.0,Boroondara,-37.8112,145.0881,Southern Metropolitan,5682.0
537,Balwyn,4,h,3180000.0,S,Kay,10/12/2016,9.7,3103.0,4.0,3.0,4.0,1148.0,,,Boroondara,-37.8088,145.0991,Southern Metropolitan,5682.0
538,Balwyn,3,t,1367000.0,S,Jellis,10/12/2016,9.7,3103.0,3.0,2.0,2.0,219.0,164.0,2003.0,Boroondara,-37.8125,145.0849,Southern Metropolitan,5682.0
539,Balwyn,5,h,3600000.0,SP,Marshall,10/12/2016,9.7,3103.0,5.0,3.0,2.0,678.0,,,Boroondara,-37.8063,145.0705,Southern Metropolitan,5682.0
540,Balwyn,5,h,2550000.0,S,Marshall,10/12/2016,9.7,3103.0,5.0,3.0,2.0,642.0,,1930.0,Boroondara,-37.8096,145.0735,Southern Metropolitan,5682.0
541,Balwyn,4,t,1400000.0,PI,Noel,12/11/2016,9.7,3103.0,4.0,3.0,2.0,241.0,240.0,2009.0,Boroondara,-37.8042,145.1042,Southern Metropolitan,5682.0
542,Balwyn,4,h,3270000.0,S,Fletchers,12/11/2016,9.7,3103.0,4.0,2.0,4.0,935.0,241.0,1927.0,Boroondara,-37.8157,145.0795,Southern Metropolitan,5682.0
543,Balwyn,2,u,625000.0,PI,Jellis,13/08/2016,9.7,3103.0,2.0,1.0,1.0,115.0,104.0,1960.0,Boroondara,-37.8122,145.0879,Southern Metropolitan,5682.0
544,Balwyn,2,t,700000.0,VB,Noel,13/08/2016,9.7,3103.0,2.0,1.0,1.0,104.0,,,Boroondara,-37.8061,145.0878,Southern Metropolitan,5682.0
545,Balwyn,3,h,1860000.0,S,Marshall,14/05/2016,9.7,3103.0,3.0,1.0,4.0,671.0,465.0,,Boroondara,-37.8117,145.0775,Southern Metropolitan,5682.0
546,Balwyn,4,h,2730000.0,S,RT,15/10/2016,9.7,3103.0,4.0,3.0,2.0,674.0,336.0,1997.0,Boroondara,-37.8068,145.0786,Southern Metropolitan,5682.0
547,Balwyn,5,h,2020000.0,S,Marshall,16/04/2016,9.7,3103.0,5.0,2.0,2.0,611.0,,,Boroondara,-37.8116,145.0789,Southern Metropolitan,5682.0
548,Balwyn,2,u,460000.0,VB,Jellis,16/04/2016,9.7,3103.0,2.0,1.0,1.0,0.0,79.0,1950.0,Boroondara,-37.8152,145.0839,Southern Metropolitan,5682.0
549,Balwyn,4,h,2250000.0,SA,Jellis,16/07/2016,9.7,3103.0,3.0,1.0,2.0,832.0,,,Boroondara,-37.8068,145.0827,Southern Metropolitan,5682.0
550,Balwyn,2,u,1053000.0,S,Fletchers,16/07/2016,9.7,3103.0,2.0,1.0,2.0,231.0,98.0,1985.0,Boroondara,-37.8123,145.0821,Southern Metropolitan,5682.0
551,Balwyn,3,h,1800000.0,VB,Marshall,16/07/2016,9.7,3103.0,3.0,2.0,2.0,380.0,,1980.0,Boroondara,-37.8161,145.0772,Southern Metropolitan,5682.0
552,Balwyn,3,t,1472000.0,S,Noel,16/07/2016,9.7,3103.0,3.0,2.0,2.0,306.0,170.0,1995.0,Boroondara,-37.8106,145.0848,Southern Metropolitan,5682.0
553,Balwyn,3,h,2120000.0,S,Jellis,17/09/2016,9.7,3103.0,3.0,1.0,2.0,651.0,,,Boroondara,-37.8036,145.0715,Southern Metropolitan,5682.0
554,Balwyn,3,h,1910000.0,S,Jellis,17/09/2016,9.7,3103.0,3.0,1.0,2.0,697.0,,,Boroondara,-37.8044,145.0853,Southern Metropolitan,5682.0
555,Balwyn,2,u,754000.0,PI,Marshall,18/03/2017,9.7,3103.0,2.0,1.0,1.0,87.0,88.0,1990.0,Boroondara,-37.8134,145.08100000000005,Southern Metropolitan,5682.0
556,Balwyn,5,h,3000000.0,VB,Jellis,18/06/2016,9.7,3103.0,5.0,5.0,2.0,671.0,,,Boroondara,-37.8025,145.0665,Southern Metropolitan,5682.0
557,Balwyn,5,h,3400000.0,VB,Jellis,18/06/2016,9.7,3103.0,5.0,6.0,4.0,739.0,502.0,,Boroondara,-37.8039,145.0714,Southern Metropolitan,5682.0
558,Balwyn,4,h,2188000.0,S,Marshall,19/11/2016,9.7,3103.0,4.0,2.0,2.0,752.0,253.0,1981.0,Boroondara,-37.8149,145.0747,Southern Metropolitan,5682.0
559,Balwyn,2,u,755000.0,PI,Noel,19/11/2016,9.7,3103.0,2.0,1.0,1.0,213.0,92.0,1980.0,Boroondara,-37.8092,145.0789,Southern Metropolitan,5682.0
560,Balwyn,4,h,2900000.0,VB,Marshall,22/05/2016,9.7,3103.0,4.0,3.0,2.0,596.0,,,Boroondara,-37.815,145.076,Southern Metropolitan,5682.0
561,Balwyn,4,h,3290000.0,S,Jellis,22/05/2016,9.7,3103.0,4.0,3.0,2.0,1007.0,350.0,1910.0,Boroondara,-37.8135,145.0995,Southern Metropolitan,5682.0
562,Balwyn,5,h,2665000.0,S,Jellis,22/08/2016,9.7,3103.0,4.0,3.0,2.0,674.0,,,Boroondara,-37.8095,145.0782,Southern Metropolitan,5682.0
563,Balwyn,4,h,1801000.0,S,Noel,22/08/2016,9.7,3103.0,4.0,2.0,2.0,583.0,,,Boroondara,-37.8027,145.0694,Southern Metropolitan,5682.0
564,Balwyn,4,h,2410000.0,S,Fletchers,24/09/2016,9.7,3103.0,4.0,2.0,1.0,685.0,207.0,1940.0,Boroondara,-37.8056,145.071,Southern Metropolitan,5682.0
565,Balwyn,2,u,650000.0,S,Jellis,24/09/2016,9.7,3103.0,2.0,1.0,1.0,0.0,150.0,1960.0,Boroondara,-37.8147,145.084,Southern Metropolitan,5682.0
566,Balwyn,4,h,2275000.0,VB,Jellis,25/02/2017,9.7,3103.0,4.0,2.0,1.0,842.0,,,Boroondara,-37.8054,145.0771,Southern Metropolitan,5682.0
567,Balwyn,5,h,2810000.0,PI,Jellis,25/02/2017,9.7,3103.0,5.0,3.0,4.0,1468.0,,,Boroondara,-37.8131,145.1,Southern Metropolitan,5682.0
568,Balwyn,3,t,1385000.0,S,Jellis,25/02/2017,9.7,3103.0,3.0,2.0,2.0,190.0,,,Boroondara,-37.8164,145.0846,Southern Metropolitan,5682.0
569,Balwyn,4,h,2000000.0,PI,hockingstuart,27/06/2016,9.7,3103.0,3.0,1.0,2.0,739.0,291.0,1930.0,Boroondara,-37.8039,145.0631,Southern Metropolitan,5682.0
570,Balwyn,4,h,1900000.0,S,Mandy,27/11/2016,9.7,3103.0,4.0,2.0,1.0,665.0,155.0,1940.0,Boroondara,-37.8057,145.0825,Southern Metropolitan,5682.0
571,Balwyn,3,h,3401000.0,S,Jellis,27/11/2016,9.7,3103.0,3.0,2.0,1.0,706.0,166.0,1930.0,Boroondara,-37.8161,145.0748,Southern Metropolitan,5682.0
572,Balwyn,3,h,1750000.0,VB,Jellis,27/11/2016,9.7,3103.0,3.0,2.0,3.0,613.0,193.0,1943.0,Boroondara,-37.8056,145.0688,Southern Metropolitan,5682.0
573,Balwyn,5,h,4000000.0,VB,RT,27/11/2016,9.7,3103.0,5.0,4.0,3.0,1437.0,,,Boroondara,-37.8058,145.0882,Southern Metropolitan,5682.0
574,Balwyn,3,t,1100000.0,S,hockingstuart,28/05/2016,9.7,3103.0,3.0,2.0,1.0,259.0,,1940.0,Boroondara,-37.8161,145.0809,Southern Metropolitan,5682.0
575,Balwyn,5,h,3020000.0,PI,Jellis,28/05/2016,9.7,3103.0,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara,-37.8028,145.0768,Southern Metropolitan,5682.0
576,Balwyn,3,h,2950000.0,S,Jellis,28/05/2016,9.7,3103.0,4.0,2.0,2.0,650.0,,,Boroondara,-37.8167,145.0797,Southern Metropolitan,5682.0
577,Balwyn,5,h,2450000.0,S,Marshall,28/05/2016,9.7,3103.0,4.0,2.0,2.0,981.0,260.0,1960.0,Boroondara,-37.8058,145.0627,Southern Metropolitan,5682.0
578,Balwyn,3,h,1912000.0,S,Fletchers,28/05/2016,9.7,3103.0,2.0,1.0,2.0,844.0,,,Boroondara,-37.8037,145.0636,Southern Metropolitan,5682.0
579,Balwyn,2,u,730000.0,S,hockingstuart,28/08/2016,9.7,3103.0,2.0,1.0,1.0,130.0,80.0,1960.0,Boroondara,-37.812,145.0876,Southern Metropolitan,5682.0
580,Balwyn,5,h,3900000.0,PI,Jellis,28/08/2016,9.7,3103.0,5.0,7.0,6.0,0.0,,,Boroondara,-37.8049,145.0748,Southern Metropolitan,5682.0
581,Balwyn,3,h,1500000.0,SP,Noel,28/08/2016,9.7,3103.0,3.0,2.0,2.0,404.0,190.0,2011.0,Boroondara,-37.8075,145.1011,Southern Metropolitan,5682.0
582,Balwyn,3,h,1850000.0,S,Fletchers,28/08/2016,9.7,3103.0,3.0,1.0,1.0,607.0,,1950.0,Boroondara,-37.8058,145.0781,Southern Metropolitan,5682.0
583,Balwyn,4,h,1700000.0,VB,Marshall,30/07/2016,9.7,3103.0,3.0,1.0,1.0,672.0,115.0,1935.0,Boroondara,-37.8099,145.0792,Southern Metropolitan,5682.0
584,Balwyn,2,h,1010000.0,PI,Marshall,30/07/2016,9.7,3103.0,2.0,0.0,0.0,1611.0,,,Boroondara,-37.8092,145.1016,Southern Metropolitan,5682.0
585,Balwyn North,3,t,1315000.0,S,hockingstuart,3/09/2016,9.2,3104.0,3.0,2.0,2.0,260.0,167.0,2000.0,Boroondara,-37.7966,145.1021,Southern Metropolitan,7809.0
586,Balwyn North,3,h,1500000.0,PI,Jellis,3/09/2016,9.2,3104.0,3.0,2.0,1.0,778.0,154.0,1950.0,Boroondara,-37.7939,145.0789,Southern Metropolitan,7809.0
587,Balwyn North,4,h,3230000.0,S,Jellis,3/09/2016,9.2,3104.0,4.0,4.0,3.0,1135.0,275.0,1960.0,Boroondara,-37.8014,145.0892,Southern Metropolitan,7809.0
588,Balwyn North,2,h,1080000.0,S,Jellis,3/09/2016,9.2,3104.0,2.0,1.0,1.0,253.0,,,Boroondara,-37.7912,145.085,Southern Metropolitan,7809.0
589,Balwyn North,7,h,1350000.0,PI,Barry,3/12/2016,9.2,3104.0,7.0,2.0,0.0,942.0,,,Boroondara,-37.7923,145.1029,Southern Metropolitan,7809.0
590,Balwyn North,4,h,1905000.0,S,Noel,3/12/2016,9.2,3104.0,4.0,2.0,2.0,647.0,185.0,1955.0,Boroondara,-37.7917,145.0868,Southern Metropolitan,7809.0
591,Balwyn North,5,h,3300000.0,PI,hockingstuart,3/12/2016,9.2,3104.0,5.0,4.0,2.0,760.0,477.0,2015.0,Boroondara,-37.7907,145.0907,Southern Metropolitan,7809.0
592,Balwyn North,4,h,1900000.0,VB,Fletchers,3/12/2016,9.2,3104.0,4.0,2.0,2.0,642.0,215.0,1955.0,Boroondara,-37.7988,145.0726,Southern Metropolitan,7809.0
593,Balwyn North,3,h,2251000.0,S,Marshall,3/12/2016,9.2,3104.0,3.0,1.0,2.0,888.0,137.0,1950.0,Boroondara,-37.8002,145.0949,Southern Metropolitan,7809.0
594,Balwyn North,4,h,2205000.0,PI,RW,3/12/2016,9.2,3104.0,4.0,2.0,2.0,750.0,214.0,1950.0,Boroondara,-37.7906,145.0788,Southern Metropolitan,7809.0
595,Balwyn North,3,h,1265000.0,S,hockingstuart,3/12/2016,9.2,3104.0,3.0,2.0,1.0,347.0,160.0,2011.0,Boroondara,-37.7947,145.1035,Southern Metropolitan,7809.0
596,Balwyn North,3,h,2000000.0,S,R&H,4/03/2017,9.2,3104.0,3.0,1.0,3.0,772.0,,,Boroondara,-37.7938,145.0732,Southern Metropolitan,7809.0
597,Balwyn North,4,h,1750000.0,S,Kay,4/03/2017,9.2,3104.0,4.0,2.0,2.0,673.0,185.0,1960.0,Boroondara,-37.7856,145.0918,Southern Metropolitan,7809.0
598,Balwyn North,3,h,1450000.0,VB,Jellis,4/03/2017,9.2,3104.0,3.0,1.0,2.0,665.0,124.0,1950.0,Boroondara,-37.7862,145.0781,Southern Metropolitan,7809.0
599,Balwyn North,4,h,2614000.0,S,Fletchers,4/03/2017,9.2,3104.0,4.0,2.0,2.0,772.0,150.0,1955.0,Boroondara,-37.7959,145.0787,Southern Metropolitan,7809.0
600,Balwyn North,4,h,1825000.0,S,Fletchers,4/03/2017,9.2,3104.0,4.0,2.0,3.0,736.0,225.0,1958.0,Boroondara,-37.7944,145.1028,Southern Metropolitan,7809.0
601,Balwyn North,4,h,2550000.0,S,Fletchers,4/03/2017,9.2,3104.0,4.0,1.0,4.0,847.0,,,Boroondara,-37.7954,145.0838,Southern Metropolitan,7809.0
602,Balwyn North,4,h,1570000.0,SP,Jellis,4/06/2016,9.2,3104.0,4.0,2.0,1.0,546.0,,,Boroondara,-37.7863,145.0905,Southern Metropolitan,7809.0
603,Balwyn North,5,h,3250000.0,PI,Jellis,6/08/2016,9.2,3104.0,3.0,4.0,2.0,886.0,520.0,2013.0,Boroondara,-37.804,145.0951,Southern Metropolitan,7809.0
604,Balwyn North,4,h,1750000.0,PI,Ray,6/08/2016,9.2,3104.0,4.0,3.0,3.0,667.0,,,Boroondara,-37.7898,145.079,Southern Metropolitan,7809.0
605,Balwyn North,3,t,1150000.0,S,Christopher,6/08/2016,9.2,3104.0,3.0,2.0,1.0,207.0,144.0,2003.0,Boroondara,-37.7893,145.092,Southern Metropolitan,7809.0
606,Balwyn North,3,h,1575000.0,PI,Noel,6/08/2016,9.2,3104.0,3.0,2.0,2.0,645.0,,1953.0,Boroondara,-37.7851,145.0957,Southern Metropolitan,7809.0
607,Balwyn North,6,h,1505000.0,S,hockingstuart,7/05/2016,9.2,3104.0,4.0,2.0,2.0,724.0,,,Boroondara,-37.8021,145.0985,Southern Metropolitan,7809.0
608,Balwyn North,4,h,1572000.0,S,hockingstuart,7/05/2016,9.2,3104.0,4.0,2.0,2.0,662.0,330.0,1965.0,Boroondara,-37.798,145.1007,Southern Metropolitan,7809.0
609,Balwyn North,4,h,1500000.0,VB,Jellis,7/05/2016,9.2,3104.0,3.0,2.0,2.0,610.0,,,Boroondara,-37.784,145.0878,Southern Metropolitan,7809.0
610,Balwyn North,4,t,1400000.0,S,Jellis,7/05/2016,9.2,3104.0,4.0,2.0,1.0,283.0,,,Boroondara,-37.7982,145.0688,Southern Metropolitan,7809.0
611,Balwyn North,5,h,1750000.0,VB,Jellis,7/11/2016,9.2,3104.0,5.0,3.0,2.0,705.0,365.0,2013.0,Boroondara,-37.7851,145.0775,Southern Metropolitan,7809.0
612,Balwyn North,4,h,1850000.0,VB,Jellis,7/11/2016,9.2,3104.0,4.0,2.0,2.0,619.0,254.0,1990.0,Boroondara,-37.8025,145.0843,Southern Metropolitan,7809.0
613,Balwyn North,3,h,1480000.0,PI,Marshall,7/11/2016,9.2,3104.0,3.0,1.0,2.0,992.0,,,Boroondara,-37.7977,145.1037,Southern Metropolitan,7809.0
614,Balwyn North,4,h,1400000.0,PI,hockingstuart,8/10/2016,9.2,3104.0,4.0,2.0,2.0,714.0,,,Boroondara,-37.8007,145.1002,Southern Metropolitan,7809.0
615,Balwyn North,4,h,2130000.0,PI,RW,8/10/2016,9.2,3104.0,4.0,3.0,2.0,1274.0,275.0,1970.0,Boroondara,-37.7822,145.0907,Southern Metropolitan,7809.0
